datetime,open,high,low,close,volume
2021-02-02,241.3,242.31,238.69,239.50999,25916336
2021-02-01,235.06,242.5,232.42999,239.64999,33314192
2021-01-29,235.99001,238.02,231.35001,231.96001,42503136
2021-01-28,235.61,242.64,235.09,238.92999,49111160
2021-01-27,238.0,240.44,230.14,232.89999,69870640
2021-01-26,231.86,234.17999,230.08,232.33,49169600
2021-01-25,229.12,229.78,224.22,229.53,33152096
2021-01-22,227.08,230.07001,225.8,225.95,30172664
2021-01-21,224.7,226.3,222.42,224.97,30749552
2021-01-20,217.7,225.78999,217.2908,224.34,37777260
2021-01-19,213.75,216.98,212.63,216.44,30480860
2021-01-15,213.52,214.50999,212.03,212.64999,31746512
2021-01-14,215.91,217.46001,212.74001,213.02,29346736
2021-01-13,214.02,216.75999,213.92661,216.34,20087080
2021-01-12,216.5,217.10001,213.32021,214.92999,23249336
2021-01-11,218.47,218.91,216.73,217.49001,23047028
2021-01-08,218.67999,220.58,217.02609,219.62,22956206
2021-01-07,214.03999,219.34,213.71001,218.28999,27694480
2021-01-06,212.17,216.4899,211.94,212.25,35930652
2021-01-05,217.25999,218.52,215.7,217.89999,23822952
2021-01-04,222.53,223.0,214.81,217.69,37130140
2020-12-31,221.7,223.0,219.67999,222.42,20942132
2020-12-30,225.23,225.63,221.47,221.67999,20272336
2020-12-29,226.31,227.17999,223.58,224.14999,17403212
2020-12-28,224.45,226.03,223.02,224.96001,17933496
2020-12-24,221.42,223.61,221.2,222.75,10550572
2020-12-23,223.11,223.5589,220.8,221.02,18699638
2020-12-22,222.69,225.63,221.85001,223.94,22643396
2020-12-21,217.55,224.0,217.28011,222.59,37181888
2020-12-18,218.59,219.69,216.02,218.59,63354920
2020-12-17,219.87,220.89,217.92,219.42,32515784
2020-12-16,214.75,220.11,214.72,219.28,35023252
2020-12-15,215.16499,215.42,212.24001,214.13,27018106
2020-12-14,213.10001,216.21001,212.88,214.2,28798380
2020-12-11,210.05,213.32001,209.11,213.25999,30979440
2020-12-10,211.77,213.08,210.36,210.52,26467016
2020-12-09,215.16,215.22501,211.214,211.8,32440604
2020-12-08,213.97,216.95,212.89,216.00999,23284094
2020-12-07,214.37,215.53999,212.99001,214.28999,24619996
2020-12-04,214.22,215.38,213.17999,214.36,24666040
2020-12-03,214.61,216.3757,213.64999,214.24001,25120922
2020-12-02,214.88,215.47,212.8,215.37,23724508
2020-12-01,214.50999,217.32001,213.35001,216.21001,30931318
2020-11-30,214.10001,214.75999,210.83501,214.07001,33064752
2020-11-27,214.85001,216.27,214.03999,215.23,14512213
2020-11-25,215.11,215.28999,212.46001,213.87,21012888
2020-11-24,209.59,214.25,208.86,213.86,33979732
2020-11-23,210.95,212.28999,208.16,210.11,25683508
2020-11-20,212.2,213.285,210.0,210.39,22843120
2020-11-19,211.38,213.03,209.92999,212.42,24792746
2020-11-18,213.64999,215.17,210.92999,211.08,28372788
2020-11-17,216.10001,217.67999,214.08,214.46001,24154112
2020-11-16,214.87,217.74001,214.52,217.23,24953344
2020-11-13,216.36,217.42,214.16,216.50999,18630308
2020-11-12,217.21001,219.11,214.46001,215.44,21616116
2020-11-11,212.39,218.03999,212.2,216.55,29440788
2020-11-10,214.5,216.5,209.72,211.00999,44045120
2020-11-09,224.435,228.12,217.88,218.39,44394952
2020-11-06,222.25999,224.36,218.03,223.72,25231896
2020-11-05,222.03999,224.12,221.14999,223.28999,36080136
2020-11-04,214.02,218.32001,212.4185,216.39,42311776
2020-11-03,203.89,208.12,203.12,206.42999,27512030
2020-11-02,204.28999,205.28,200.12,202.33,30842164
